Invoice_ID,Date,Company_Name,Company_Address,City,State,Product,Quantity,Unit_Price_INR,Sales_Value_INR,discount_pct,year,month,day,weekday,weekend,quarter,sales_per_quantity,price_category,season,sentiment_score
FLP108635,2022-10-29,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Gudivada,Nagaland,tv,18.0,22169.0,399042.0,25.0,2022,10,29,5,1,4,22169.0,High,Q4,0.5666666666666667
FLP108636,2025-12-25,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Bahraich,Tamil Nadu,mobile,24.0,46331.0,1111944.0,12.0,2025,12,25,3,0,4,46331.0,High,Q4,0.85
FLP108637,2024-07-13,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Erode,Manipur,mobile,13.0,2883.0,37479.0,15.0,2024,7,13,5,1,3,2883.0,Medium,Q3,0.85
FLP108638,2025-12-25,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Udaipur,Tripura,tablet,18.0,34549.0,621882.0,25.0,2025,12,25,3,0,4,34549.0,High,Q4,0.5666666666666667
FLP108639,2023-01-28,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Bangalore,Jharkhand,books,24.0,68124.0,1634976.0,10.0,2023,1,28,5,1,1,68124.0,High,Q1,0.85
FLP108640,2021-12-22,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",North Dumdum,Chhattisgarh,smart watch,8.0,48743.0,389944.0,5.0,2021,12,22,2,0,4,48743.0,High,Q4,0.638095238095238
FLP108641,2024-05-14,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Ambarnath,Uttarakhand,books,18.0,23690.0,426420.0,12.0,2024,5,14,1,0,2,23690.0,High,Q2,0.85
FLP108642,2023-10-22,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Akola,Mizoram,grocery pack,20.0,9427.0,188540.0,5.0,2023,10,22,6,1,4,9427.0,High,Q4,0.85
FLP108643,2022-04-21,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Kurnool,Tripura,grocery pack,26.0,26913.0,699738.0,0.0,2022,4,21,3,0,2,26913.0,High,Q2,0.85
FLP108644,2022-07-20,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Hosur,Madhya Pradesh,headphones,29.0,2560.0,74240.0,5.0,2022,7,20,2,0,3,2560.0,Medium,Q3,0.85
FLP108645,2023-05-15,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Tinsukia,Uttarakhand,tv,1.0,9046.0,9046.0,5.0,2023,5,15,0,0,2,9046.0,High,Q2,0.06904761904761905
FLP108646,2021-10-21,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Chennai,Mizoram,grocery pack,10.0,64193.0,641930.0,20.0,2021,10,21,3,0,4,64193.0,High,Q4,0.85
FLP108647,2023-08-01,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Tirupati,Sikkim,books,9.0,27272.0,245448.0,12.0,2023,8,1,1,0,3,27272.0,High,Q3,0.85
FLP108648,2024-12-08,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Raiganj,Odisha,mobile,19.0,24551.0,466469.0,0.0,2024,12,8,6,1,4,24551.0,High,Q4,0.85
FLP108649,2021-12-07,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Tiruchirappalli,Arunachal Pradesh,laptop,5.0,38901.0,194505.0,5.0,2021,12,7,1,0,4,38901.0,High,Q4,0.85
FLP108650,2024-04-15,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Tezpur,Andhra Pradesh,refrigerator,18.0,488.0,8784.0,15.0,2024,4,15,0,0,2,488.0,Low,Q2,0.85
FLP108651,2023-05-21,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Dehri,Bihar,grocery pack,21.0,43732.0,918372.0,10.0,2023,5,21,6,1,2,43732.0,High,Q2,0.85
FLP108652,2022-07-09,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Ambala,Uttarakhand,mobile,23.0,44143.0,1015289.0,5.0,2022,7,9,5,1,3,44143.0,High,Q3,0.85
FLP108653,2025-01-26,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Kozhikode,Jharkhand,shoes,2.0,15377.0,30754.0,0.0,2025,1,26,6,1,1,15377.0,High,Q1,0.16333333333333333
FLP108654,2022-09-20,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Bareilly,Sikkim,shoes,29.0,70856.0,2054824.0,5.0,2022,9,20,1,0,3,70856.0,High,Q3,0.85
FLP108655,2021-01-01,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Deoghar,Karnataka,laptop,16.0,22144.0,354304.0,10.0,2021,1,1,4,0,1,22144.0,High,Q1,0.85
FLP108656,2025-10-16,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Rewa,Uttarakhand,shoes,3.0,60942.0,182826.0,0.0,2025,10,16,3,0,4,60942.0,High,Q4,0.06904761904761905
FLP108657,2021-11-22,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Nagaon,Maharashtra,shoes,23.0,11094.0,255162.0,12.0,2021,11,22,0,0,4,11094.0,High,Q4,0.85
FLP108658,2022-11-24,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Dindigul,Kerala,refrigerator,3.0,16762.0,50286.0,0.0,2022,11,24,3,0,4,16762.0,High,Q4,0.06904761904761905
FLP108659,2023-01-11,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Tadipatri,Chhattisgarh,refrigerator,23.0,68100.0,1566300.0,12.0,2023,1,11,2,0,1,68100.0,High,Q1,0.85
FLP108660,2024-08-26,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Tiruppur,Rajasthan,mobile,11.0,78775.0,866525.0,0.0,2024,8,26,0,0,3,78775.0,High,Q3,0.85
FLP108661,2021-09-24,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",North Dumdum,West Bengal,headphones,30.0,8356.0,250680.0,25.0,2021,9,24,4,0,3,8356.0,High,Q3,0.5666666666666667
FLP108662,2025-12-24,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Uluberia,Odisha,tablet,10.0,79219.0,792190.0,10.0,2025,12,24,2,0,4,79219.0,High,Q4,0.85
FLP108663,2025-08-13,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Tirupati,Haryana,smart watch,25.0,839.0,20975.0,10.0,2025,8,13,2,0,3,839.0,Medium,Q3,0.638095238095238
FLP108664,2025-01-02,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Guwahati,Uttarakhand,smart watch,7.0,59003.0,413021.0,0.0,2025,1,2,3,0,1,59003.0,High,Q1,0.638095238095238
FLP108665,2022-02-05,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Secunderabad,Goa,smart watch,13.0,51871.0,674323.0,25.0,2022,2,5,5,1,1,51871.0,High,Q1,0.4919642857142857
FLP108666,2024-09-11,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Mau,Rajasthan,books,13.0,36584.0,475592.0,5.0,2024,9,11,2,0,3,36584.0,High,Q3,0.85
FLP108667,2021-08-07,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Ongole,Mizoram,mobile,27.0,39348.0,1062396.0,10.0,2021,8,7,5,1,3,39348.0,High,Q3,0.85
FLP108668,2021-11-28,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Jammu,Goa,smart watch,26.0,4111.0,106886.0,12.0,2021,11,28,6,1,4,4111.0,Medium,Q4,0.638095238095238
FLP108669,2022-01-04,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Amroha,Himachal Pradesh,headphones,11.0,43215.0,475365.0,12.0,2022,1,4,1,0,1,43215.0,High,Q1,0.85
FLP108670,2023-08-04,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Suryapet,Tamil Nadu,grocery pack,6.0,48419.0,290514.0,15.0,2023,8,4,4,0,3,48419.0,High,Q3,0.85
FLP108671,2024-10-10,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Muzaffarnagar,West Bengal,tablet,13.0,68138.0,885794.0,20.0,2024,10,10,3,0,4,68138.0,High,Q4,0.5666666666666667
FLP108672,2025-11-21,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Kurnool,Himachal Pradesh,shoes,22.0,48769.0,1072918.0,25.0,2025,11,21,4,0,4,48769.0,High,Q4,0.5666666666666667
FLP108673,2023-09-10,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Chittoor,Meghalaya,tablet,16.0,59059.0,944944.0,20.0,2023,9,10,6,1,3,59059.0,High,Q3,0.5666666666666667
FLP108674,2023-06-25,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Mau,Arunachal Pradesh,mobile,25.0,72220.0,1805500.0,20.0,2023,6,25,6,1,2,72220.0,High,Q2,0.5666666666666667
FLP108675,2021-02-28,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Adoni,Mizoram,headphones,8.0,53060.0,424480.0,12.0,2021,2,28,6,1,1,53060.0,High,Q1,0.85
FLP108676,2025-08-16,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Sikar,Kerala,books,24.0,40848.0,980352.0,15.0,2025,8,16,5,1,3,40848.0,High,Q3,0.85
FLP108677,2023-03-19,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Ghaziabad,Assam,laptop,13.0,20017.0,260221.0,20.0,2023,3,19,6,1,1,20017.0,High,Q1,0.5666666666666667
FLP108678,2021-10-05,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Bellary,Haryana,books,23.0,9105.0,209415.0,20.0,2021,10,5,1,0,4,9105.0,High,Q4,0.5666666666666667
FLP108679,2023-01-18,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Hajipur,Rajasthan,mobile,25.0,73510.0,1837750.0,0.0,2023,1,18,2,0,1,73510.0,High,Q1,0.85
FLP108680,2022-04-28,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Raurkela Industrial Township,Himachal Pradesh,mobile,17.0,69808.0,1186736.0,0.0,2022,4,28,3,0,2,69808.0,High,Q2,0.85
FLP108681,2022-01-07,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Latur,Manipur,books,1.0,62454.0,62454.0,0.0,2022,1,7,4,0,1,62454.0,High,Q1,0.16333333333333333
FLP108682,2024-11-26,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Motihari,Odisha,tv,6.0,50966.0,305796.0,5.0,2024,11,26,1,0,4,50966.0,High,Q4,0.85
FLP108683,2024-08-20,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Patna,Tripura,headphones,11.0,57547.0,633017.0,20.0,2024,8,20,1,0,3,57547.0,High,Q3,0.5666666666666667
FLP108684,2025-05-06,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Haldia,Sikkim,mobile,4.0,16591.0,66364.0,5.0,2025,5,6,1,0,2,16591.0,High,Q2,0.06904761904761905
FLP108685,2022-12-27,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Dharmavaram,Sikkim,grocery pack,6.0,35663.0,213978.0,15.0,2022,12,27,1,0,4,35663.0,High,Q4,0.85
FLP108686,2024-01-05,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Korba,West Bengal,grocery pack,23.0,26656.0,613088.0,25.0,2024,1,5,4,0,1,26656.0,High,Q1,0.5666666666666667
FLP108687,2022-08-05,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Purnia,Himachal Pradesh,tablet,20.0,3712.0,74240.0,12.0,2022,8,5,4,0,3,3712.0,Medium,Q3,0.85
FLP108688,2025-01-22,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Naihati,Jharkhand,books,24.0,21126.0,507024.0,20.0,2025,1,22,2,0,1,21126.0,High,Q1,0.5666666666666667
FLP108689,2024-08-20,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Jalandhar,Odisha,tv,29.0,45649.0,1323821.0,12.0,2024,8,20,1,0,3,45649.0,High,Q3,0.85
FLP108690,2022-04-15,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Mathura,Manipur,tv,24.0,41119.0,986856.0,25.0,2022,4,15,4,0,2,41119.0,High,Q2,0.5666666666666667
FLP108691,2023-07-15,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Gopalpur,Chhattisgarh,tablet,10.0,30853.0,308530.0,0.0,2023,7,15,5,1,3,30853.0,High,Q3,0.85
FLP108692,2025-08-01,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Kolkata,Meghalaya,books,9.0,16441.0,147969.0,20.0,2025,8,1,4,0,3,16441.0,High,Q3,0.85
FLP108693,2025-09-09,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Ambala,Mizoram,tablet,9.0,9843.0,88587.0,10.0,2025,9,9,1,0,3,9843.0,High,Q3,0.85
FLP108694,2024-02-05,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Hosur,Rajasthan,mobile,23.0,72998.0,1678954.0,5.0,2024,2,5,0,0,1,72998.0,High,Q1,0.85
FLP108695,2021-12-13,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Noida,Bihar,laptop,8.0,7076.0,56608.0,5.0,2021,12,13,0,0,4,7076.0,High,Q4,0.85
FLP108696,2022-04-12,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Mahbubnagar,Bihar,mobile,7.0,63746.0,446222.0,20.0,2022,4,12,1,0,2,63746.0,High,Q2,0.85
FLP108697,2025-05-27,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Salem,Manipur,refrigerator,3.0,3093.0,9279.0,25.0,2025,5,27,1,0,2,3093.0,Medium,Q2,0.06904761904761905
FLP108698,2021-10-24,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Mathura,Assam,tablet,9.0,77505.0,697545.0,0.0,2021,10,24,6,1,4,77505.0,High,Q4,0.85
FLP108699,2025-07-13,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Gandhinagar,Gujarat,smart watch,10.0,46470.0,464700.0,5.0,2025,7,13,6,1,3,46470.0,High,Q3,0.638095238095238
FLP108700,2022-01-08,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Nellore,Arunachal Pradesh,tv,16.0,1425.0,22800.0,0.0,2022,1,8,5,1,1,1425.0,Medium,Q1,0.85
FLP108701,2025-11-07,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Thrissur,Manipur,laptop,2.0,74761.0,149522.0,15.0,2025,11,7,4,0,4,74761.0,High,Q4,0.06904761904761905
FLP108702,2025-09-26,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Malda,Andhra Pradesh,smart watch,11.0,48922.0,538142.0,12.0,2025,9,26,4,0,3,48922.0,High,Q3,0.638095238095238
FLP108703,2024-05-20,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Bilaspur,Punjab,mobile,19.0,26814.0,509466.0,25.0,2024,5,20,0,0,2,26814.0,High,Q2,0.5666666666666667
FLP108704,2024-11-15,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Mehsana,Telangana,shoes,17.0,60549.0,1029333.0,10.0,2024,11,15,4,0,4,60549.0,High,Q4,0.85
FLP108705,2022-08-19,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Ujjain,Sikkim,tablet,3.0,5137.0,15411.0,12.0,2022,8,19,4,0,3,5137.0,High,Q3,0.06904761904761905
FLP108706,2021-06-21,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Mysore,Telangana,grocery pack,9.0,20745.0,186705.0,12.0,2021,6,21,0,0,2,20745.0,High,Q2,0.85
FLP108707,2022-11-20,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Kumbakonam,Manipur,mobile,23.0,70051.0,1611173.0,15.0,2022,11,20,6,1,4,70051.0,High,Q4,0.85
FLP108708,2024-08-04,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Coimbatore,Arunachal Pradesh,smart watch,6.0,60597.0,363582.0,5.0,2024,8,4,6,1,3,60597.0,High,Q3,0.638095238095238
FLP108709,2022-02-18,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Davanagere,Uttarakhand,laptop,21.0,13965.0,293265.0,10.0,2022,2,18,4,0,1,13965.0,High,Q1,0.85
FLP108710,2025-08-09,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Kochi,Kerala,mobile,16.0,3761.0,60176.0,5.0,2025,8,9,5,1,3,3761.0,Medium,Q3,0.85
FLP108711,2021-06-15,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Jalgaon,Bihar,mobile,17.0,23297.0,396049.0,20.0,2021,6,15,1,0,2,23297.0,High,Q2,0.5666666666666667
FLP108712,2025-09-02,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Bhiwandi,Odisha,laptop,2.0,998.0,1996.0,12.0,2025,9,2,1,0,3,998.0,Medium,Q3,0.06904761904761905
FLP108713,2023-02-24,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Unnao,Rajasthan,smart watch,21.0,659.0,13839.0,20.0,2023,2,24,4,0,1,659.0,Medium,Q1,0.4919642857142857
FLP108714,2025-03-24,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Ghaziabad,Himachal Pradesh,books,10.0,6925.0,69250.0,0.0,2025,3,24,0,0,1,6925.0,High,Q1,0.85
FLP108715,2022-03-10,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Thane,Maharashtra,mobile,22.0,45059.0,991298.0,12.0,2022,3,10,3,0,1,45059.0,High,Q1,0.85
FLP108716,2024-08-03,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Guna,Jharkhand,mobile,2.0,19160.0,38320.0,5.0,2024,8,3,5,1,3,19160.0,High,Q3,0.06904761904761905
FLP108717,2024-03-19,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Patna,Uttar Pradesh,books,10.0,72228.0,722280.0,12.0,2024,3,19,1,0,1,72228.0,High,Q1,0.85
FLP108718,2024-07-02,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Gaya,Mizoram,laptop,28.0,34499.0,965972.0,0.0,2024,7,2,1,0,3,34499.0,High,Q3,0.85
FLP108719,2023-06-21,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Raiganj,Sikkim,laptop,12.0,24547.0,294564.0,15.0,2023,6,21,2,0,2,24547.0,High,Q2,0.85
FLP108720,2022-10-10,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Rewa,Karnataka,laptop,25.0,42198.0,1054950.0,20.0,2022,10,10,0,0,4,42198.0,High,Q4,0.5666666666666667
FLP108721,2021-12-15,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Jabalpur,Uttar Pradesh,grocery pack,27.0,24327.0,656829.0,20.0,2021,12,15,2,0,4,24327.0,High,Q4,0.5666666666666667
FLP108722,2022-03-03,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Surendranagar Dudhrej,Uttarakhand,tv,18.0,22875.0,411750.0,5.0,2022,3,3,3,0,1,22875.0,High,Q1,0.85
FLP108723,2024-03-30,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Mysore,Gujarat,smart watch,3.0,20764.0,62292.0,12.0,2024,3,30,5,1,1,20764.0,High,Q1,0.10535714285714286
FLP108724,2021-12-28,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Bareilly,Nagaland,headphones,15.0,73350.0,1100250.0,5.0,2021,12,28,1,0,4,73350.0,High,Q4,0.85
FLP108725,2022-01-03,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Malda,Punjab,refrigerator,28.0,40536.0,1135008.0,15.0,2022,1,3,0,0,1,40536.0,High,Q1,0.85
FLP108726,2024-12-19,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Bhubaneswar,Nagaland,smart watch,25.0,58462.0,1461550.0,12.0,2024,12,19,3,0,4,58462.0,High,Q4,0.638095238095238
FLP108727,2023-06-10,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Nadiad,Uttarakhand,books,22.0,62549.0,1376078.0,12.0,2023,6,10,5,1,2,62549.0,High,Q2,0.85
FLP108728,2023-05-31,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Medininagar,Tamil Nadu,tv,2.0,56859.0,113718.0,5.0,2023,5,31,2,0,2,56859.0,High,Q2,0.06904761904761905
FLP108729,2024-01-03,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Berhampur,Andhra Pradesh,books,6.0,70901.0,425406.0,5.0,2024,1,3,2,0,1,70901.0,High,Q1,0.85
FLP108730,2025-01-25,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Alwar,Bihar,smart watch,2.0,12712.0,25424.0,0.0,2025,1,25,5,1,1,12712.0,High,Q1,0.18031746031746032
FLP108731,2023-08-28,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Hajipur,Mizoram,tablet,13.0,51945.0,675285.0,25.0,2023,8,28,0,0,3,51945.0,High,Q3,0.5666666666666667
FLP108732,2023-04-30,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Udupi,Punjab,tablet,14.0,73312.0,1026368.0,25.0,2023,4,30,6,1,2,73312.0,High,Q2,0.5666666666666667
FLP108733,2022-07-04,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Pali,Tamil Nadu,tablet,2.0,61920.0,123840.0,15.0,2022,7,4,0,0,3,61920.0,High,Q3,0.06904761904761905
FLP108734,2022-10-30,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Munger,Jharkhand,shoes,23.0,16841.0,387343.0,25.0,2022,10,30,6,1,4,16841.0,High,Q4,0.5666666666666667
