Invoice_ID,Date,Company_Name,Company_Address,City,State,Product,Quantity,Unit_Price_INR,Sales_Value_INR
FLP109577,2024-05-22,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Warangal,Maharashtra,Headphones,28,41861,1172108
FLP109578,2024-02-20,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Davanagere,Assam,Laptop,15,47070,706050
FLP109579,2021-12-30,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Chandrapur,Manipur,Grocery Pack,15,41584,623760
FLP109580,2022-10-20,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Bhubaneswar,Rajasthan,Grocery Pack,28,62946,1762488
FLP109581,2024-03-04,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Phagwara,Kerala,Smart Watch,14,42663,597282
FLP109582,2025-05-10,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Suryapet,Manipur,Laptop,28,10199,285572
FLP109583,2021-10-25,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Mehsana,Assam,TV,16,15856,253696
FLP109584,2025-09-04,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Chandigarh,Maharashtra,Books,29,40387,1171223
FLP109585,2025-06-22,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Dehradun,Goa,Headphones,21,42072,883512
FLP109586,2022-06-17,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Kalyan-Dombivli,Sikkim,TV,19,53686,1020034
FLP109587,2021-11-19,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Bokaro,Kerala,Shoes,29,17051,494479
FLP109588,2023-10-02,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Mangalore,Tamil Nadu,Smartphone,4,7090,28360
FLP109589,2023-03-25,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Latur,Gujarat,Tablet,3,20675,62025
FLP109590,2024-02-13,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Bhiwani,Haryana,Grocery Pack,20,74938,1498760
FLP109591,2022-03-31,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Madurai,Chhattisgarh,TV,4,49668,198672
FLP109592,2021-02-27,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Ongole,Madhya Pradesh,Tablet,7,75695,529865
FLP109593,2022-08-30,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Kanpur,Rajasthan,Tablet,24,20375,489000
FLP109594,2021-11-04,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Ludhiana,Rajasthan,TV,10,29232,292320
FLP109595,2021-02-12,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Medininagar,Karnataka,Grocery Pack,10,22896,228960
FLP109596,2022-02-15,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Asansol,Karnataka,Smartphone,25,770,19250
FLP109597,2024-09-12,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Sultan Pur Majra,Karnataka,TV,21,38211,802431
FLP109598,2023-06-05,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Warangal,Telangana,Headphones,9,35448,319032
FLP109599,2021-11-19,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Satna,Sikkim,Refrigerator,6,23292,139752
FLP109600,2022-12-05,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Moradabad,Goa,Smartphone,3,68055,204165
FLP109601,2025-06-15,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Mehsana,Maharashtra,Laptop,16,48456,775296
FLP109602,2021-09-10,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Jorhat,Manipur,Tablet,21,53597,1125537
FLP109603,2021-03-12,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Phusro,Telangana,Books,10,7038,70380
FLP109604,2022-05-31,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Bettiah,Odisha,Refrigerator,11,4755,52305
FLP109605,2022-09-02,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Morbi,Meghalaya,TV,3,68909,206727
FLP109606,2021-04-04,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Ramagundam,Himachal Pradesh,Smart Watch,14,40274,563836
FLP109607,2024-12-27,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Raurkela Industrial Township,Nagaland,Refrigerator,17,53450,908650
FLP109608,2022-01-12,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Gulbarga,Punjab,Headphones,7,29283,204981
FLP109609,2023-04-15,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Raichur,Andhra Pradesh,Refrigerator,3,17058,51174
FLP109610,2024-01-25,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Delhi,Manipur,Headphones,3,65237,195711
FLP109611,2022-07-03,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Korba,Gujarat,Tablet,29,35128,1018712
FLP109612,2023-06-01,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Proddatur,Haryana,Laptop,9,56105,504945
FLP109613,2023-10-25,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Durgapur,Andhra Pradesh,Laptop,21,8405,176505
FLP109614,2023-08-23,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Gudivada,Punjab,Smart Watch,27,77217,2084859
FLP109615,2025-12-28,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Silchar,Tamil Nadu,Smartphone,15,48523,727845
FLP109616,2024-08-30,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Kamarhati,Bihar,Tablet,9,17513,157617
FLP109617,2021-10-25,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Bilaspur,Tamil Nadu,Grocery Pack,29,62487,1812123
FLP109618,2021-09-12,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Malda,Telangana,Books,25,36050,901250
FLP109619,2021-11-12,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Jorhat,Maharashtra,Tablet,23,50328,1157544
FLP109620,2025-01-30,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Asansol,Andhra Pradesh,Grocery Pack,5,45122,225610
FLP109621,2021-01-03,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Hyderabad,Gujarat,Books,11,62859,691449
FLP109622,2023-03-25,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Kolkata,Assam,Headphones,23,69239,1592497
FLP109623,2023-12-01,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Bikaner,Haryana,Shoes,19,56205,1067895
FLP109624,2022-05-16,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Sambalpur,Maharashtra,Books,7,24005,168035
FLP109625,2022-06-08,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Mangalore,Mizoram,Laptop,23,67868,1560964
FLP109626,2024-06-17,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Avadi,Arunachal Pradesh,Smartphone,12,22927,275124
FLP109627,2025-04-17,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Jodhpur,Karnataka,Laptop,17,28201,479417
FLP109628,2024-10-11,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Bangalore,Madhya Pradesh,Refrigerator,16,39670,634720
FLP109629,2025-09-30,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Gulbarga,Goa,Tablet,29,34485,1000065
FLP109630,2025-06-08,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Durgapur,Tamil Nadu,Books,15,29787,446805
FLP109631,2023-11-14,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Berhampur,Bihar,Tablet,26,61610,1601860
FLP109632,2025-09-02,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Yamunanagar,Kerala,Headphones,10,27022,270220
FLP109633,2024-08-27,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Latur,Bihar,TV,23,63351,1457073
FLP109634,2023-03-05,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Berhampore,Himachal Pradesh,Grocery Pack,4,65242,260968
FLP109635,2021-03-19,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Bhubaneswar,Madhya Pradesh,Headphones,22,9343,205546
FLP109636,2024-07-07,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Durg,Assam,Refrigerator,22,63640,1400080
FLP109637,2024-11-10,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Bhind,Tripura,Headphones,29,31733,920257
FLP109638,2024-07-20,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Buxar,Mizoram,Refrigerator,1,11666,11666
FLP109639,2025-11-23,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Yamunanagar,Rajasthan,Refrigerator,29,50123,1453567
FLP109640,2024-04-03,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Raiganj,Bihar,Shoes,24,4446,106704
FLP109641,2025-05-06,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Bharatpur,Nagaland,Headphones,19,72747,1382193
FLP109642,2023-04-20,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Jalgaon,Manipur,Shoes,13,42198,548574
FLP109643,2022-09-29,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Khammam,Arunachal Pradesh,Smart Watch,18,68176,1227168
FLP109644,2023-07-13,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Bharatpur,Odisha,Tablet,3,42477,127431
FLP109645,2023-04-15,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Hubli–Dharwad,Sikkim,Grocery Pack,22,26182,576004
FLP109646,2024-08-13,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Bardhaman,Telangana,Smartphone,20,52135,1042700
FLP109647,2025-07-24,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Bhavnagar,Andhra Pradesh,Laptop,9,43147,388323
FLP109648,2021-02-22,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Kirari Suleman Nagar,Goa,Laptop,25,44252,1106300
FLP109649,2024-12-19,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Navi Mumbai,Manipur,Shoes,27,58042,1567134
FLP109650,2025-12-06,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Karimnagar,Tamil Nadu,Tablet,13,71403,928239
FLP109651,2024-04-27,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Ludhiana,Rajasthan,Smartphone,19,26030,494570
FLP109652,2023-05-08,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Ambala,Assam,Laptop,5,39785,198925
FLP109653,2023-01-05,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Kalyan-Dombivli,Andhra Pradesh,Shoes,20,31959,639180
FLP109654,2025-04-01,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Motihari,Chhattisgarh,Laptop,27,15261,412047
FLP109655,2021-08-25,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Khandwa,Jharkhand,TV,28,41023,1148644
FLP109656,2025-11-06,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Maheshtala,Uttarakhand,Headphones,22,23431,515482
FLP109657,2024-11-11,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Saharanpur,Jharkhand,Headphones,29,21405,620745
FLP109658,2021-10-20,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Madanapalle,Uttarakhand,Books,23,34478,792994
FLP109659,2025-01-28,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Thiruvananthapuram,Goa,Grocery Pack,8,50096,400768
FLP109660,2025-01-25,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Vadodara,Sikkim,Books,7,28708,200956
FLP109661,2024-01-24,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Tirunelveli,Meghalaya,Smartphone,30,53233,1596990
FLP109662,2025-12-08,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Gwalior,Tripura,Laptop,10,48131,481310
FLP109663,2021-11-27,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Solapur,Kerala,Grocery Pack,27,28197,761319
FLP109664,2021-01-14,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Siwan,Telangana,Grocery Pack,12,25115,301380
FLP109665,2021-01-16,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Ajmer,Goa,Laptop,11,14891,163801
FLP109666,2025-11-07,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Shivpuri,Odisha,Smartphone,16,1848,29568
FLP109667,2025-02-16,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Varanasi,Odisha,Tablet,22,79267,1743874
FLP109668,2023-08-16,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Mysore,Tripura,Tablet,17,46303,787151
FLP109669,2024-11-23,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Jamalpur,Goa,Smart Watch,1,75806,75806
FLP109670,2021-06-15,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Raiganj,Odisha,Tablet,9,76611,689499
FLP109671,2021-04-02,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Khandwa,Karnataka,Tablet,16,37459,599344
FLP109672,2021-11-17,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Ambala,Bihar,Grocery Pack,2,14278,28556
FLP109673,2021-07-08,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",South Dumdum,Nagaland,Tablet,27,57878,1562706
FLP109674,2023-04-24,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Barasat,Punjab,Shoes,19,13055,248045
FLP109675,2022-09-28,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Silchar,Goa,Smart Watch,17,942,16014
FLP109676,2024-09-01,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Buxar,Odisha,Smartphone,4,13213,52852
FLP109677,2022-06-23,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Karawal Nagar,Goa,Headphones,22,64754,1424588
FLP109678,2021-04-14,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Varanasi,Meghalaya,Shoes,2,64113,128226
FLP109679,2021-10-28,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Tadipatri,Karnataka,Refrigerator,16,34154,546464
FLP109680,2021-08-06,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Howrah,Chhattisgarh,Books,30,78333,2349990
FLP109681,2024-06-09,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Dibrugarh,West Bengal,Books,24,45298,1087152
FLP109682,2025-04-20,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Nagpur,Kerala,Refrigerator,6,37332,223992
FLP109683,2023-06-23,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Hapur,Meghalaya,Books,14,66477,930678
FLP109684,2023-06-14,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Udaipur,Jharkhand,Refrigerator,13,77248,1004224
FLP109685,2025-08-08,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Gudivada,Madhya Pradesh,Smart Watch,8,47709,381672
FLP109686,2025-08-08,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Ulhasnagar,Jharkhand,Refrigerator,30,43084,1292520
FLP109687,2025-12-18,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Nadiad,Gujarat,TV,4,44571,178284
FLP109688,2024-01-29,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Srikakulam,West Bengal,Laptop,12,38954,467448
FLP109689,2021-10-26,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Saharsa,Andhra Pradesh,Smart Watch,30,31245,937350
FLP109690,2022-02-27,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Erode,Mizoram,Grocery Pack,24,39406,945744
FLP109691,2025-07-25,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Rajahmundry,Bihar,Smartphone,2,9265,18530
FLP109692,2025-02-17,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Jalgaon,Sikkim,Smartphone,4,35657,142628
FLP109693,2024-04-17,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Asansol,Rajasthan,Refrigerator,16,49107,785712
FLP109694,2021-01-28,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Vadodara,Uttar Pradesh,Smart Watch,2,61218,122436
FLP109695,2024-04-17,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Madurai,Sikkim,Shoes,17,21004,357068
FLP109696,2021-01-05,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Tinsukia,Sikkim,Books,14,49109,687526
FLP109697,2021-02-16,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Aligarh,Tamil Nadu,Smart Watch,30,25468,764040
FLP109698,2025-10-17,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Sangli-Miraj & Kupwad,Mizoram,Grocery Pack,14,45827,641578
FLP109699,2021-03-31,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Tumkur,Chhattisgarh,Refrigerator,29,65691,1905039
FLP109700,2021-12-30,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Berhampore,Tripura,Headphones,21,72517,1522857
FLP109701,2024-11-23,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Pali,Rajasthan,Tablet,15,79963,1199445
FLP109702,2025-12-12,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Madhyamgram,Uttar Pradesh,TV,7,28608,200256
FLP109703,2025-06-29,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Haridwar,Haryana,Tablet,30,23059,691770
FLP109704,2024-07-21,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Jamnagar,Tripura,Laptop,21,41071,862491
FLP109705,2023-08-18,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Gandhinagar,Meghalaya,Smart Watch,8,22116,176928
FLP109706,2022-11-19,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Orai,Nagaland,Shoes,6,37846,227076
FLP109707,2025-01-15,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Moradabad,Bihar,Refrigerator,24,61528,1476672
FLP109708,2022-09-15,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Jamshedpur,Kerala,Headphones,28,39146,1096088
FLP109709,2024-08-05,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Bardhaman,Punjab,Shoes,9,19796,178164
FLP109710,2025-01-10,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Pudukkottai,Sikkim,Headphones,23,42100,968300
FLP109711,2025-12-11,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Kolkata,Odisha,Headphones,14,58796,823144
FLP109712,2025-07-07,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Tiruppur,Assam,TV,11,34181,375991
FLP109713,2023-08-28,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Udaipur,Telangana,Laptop,18,18736,337248
FLP109714,2023-02-10,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Tumkur,Jharkhand,Smartphone,26,21163,550238
FLP109715,2023-08-21,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Gorakhpur,Assam,Headphones,17,4380,74460
FLP109716,2021-04-04,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Ulhasnagar,Uttarakhand,Tablet,13,13364,173732
